id,birthDate,birthPlace,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,college,draft_pick,draft_round,draft_team,draft_year,height,highSchool,name,position,shoots,weight,avg_salary
thomaet01,"April 1, 1978","Harlem, New York",0.4,51.3,-,60.3,409.0,14.5,5.7,4.7,14.9,51.3,Syracuse University,12th overall,1st round,Dallas Mavericks,2000.0,6-9,"Booker T. Washington in Tulsa, Oklahoma",Etan Thomas,Power Forward and Center,Right,256lb,4061020.73
thomais02,"February 7, 1989","Tacoma, Washington",5.1,43.7,36.0,87.4,485.0,20.3,18.6,2.5,45.3,50.7,University of Washington,60th overall,2nd round,Sacramento Kings,2011.0,5-9,"South Kent School in South Kent, Connecticut",Isaiah Thomas,Point Guard and Shooting Guard,Left,185lb,4160013.43
thomajo02,"September 8, 1975","Minneapolis, Minnesota",0.3,50.2,0.0,59.1,208.0,9.4,2.7,2.1,3.2,50.2,University of Minnesota,25th overall,1st round,New York Knicks,1997.0,6-9,"Roosevelt in Minneapolis, Minnesota",John Thomas,Power Forward and Center,Right,265lb,498423.6
thomake01,"July 25, 1977","Atlanta, Georgia",1.5,46.5,24.4,69.9,632.0,13.9,9.3,6.9,31.2,47.1,University of New Mexico,22nd overall,1st round,Houston Rockets,1999.0,6-7,"Albuquerque in Albuquerque, New Mexico",Kenny Thomas,Power Forward,Right,261lb,4964833.09
thomaku01,"October 4, 1972","Dallas, Texas",1.1,48.6,28.1,76.0,1110.0,13.9,8.1,6.6,64.2,48.7,Texas Christian University,10th overall,1st round,Miami Heat,1995.0,6-9,"Hillcrest in Dallas, Texas",Kurt Thomas,Center and Power Forward,Right,230lb,3971476.44
thomati01,"February 26, 1977","Paterson, New Jersey",1.5,43.7,36.9,75.8,824.0,14.0,11.5,4.1,35.2,49.7,Villanova University,7th overall,1st round,New Jersey Nets,1997.0,6-10,"Paterson Catholic in Paterson, New Jersey",Tim Thomas,Power Forward and Small Forward,Right,230lb,6990961.07
thomaty01,"August 17, 1986","Baton Rouge, Louisiana",0.9,43.8,23.5,73.2,402.0,14.8,7.7,4.8,13.0,43.9,Louisiana State University,4th overall,1st round,Portland Trail Blazers,2006.0,6-9,"McKinley in Baton Rouge, Louisiana",Tyrus Thomas,Power Forward and Center,Right,215lb,5181903.0
thompbi01,"December 1, 1963","Camden, New Jersey",1.7,50.5,15.4,67.4,300.0,13.2,8.6,5.4,9.6,50.5,University of Louisville,19th overall,1st round,Atlanta Hawks,1986.0,6-7,"Camden in Camden, New Jersey",Billy Thompson,Small Forward,Right,195lb,298333.33
thompbr01,"July 19, 1970","Dallas, Texas",1.7,40.9,37.6,64.7,168.0,13.4,4.5,0.9,2.0,51.9,"Texas A&M University, Oklahoma State University",27th overall,1st round,Orlando Magic,1994.0,6-4,"Littleton in Littleton, Colorado",Brooks Thompson,Point Guard,Left,193lb,701825.0
thompja02,"July 21, 1986","Camden, New Jersey",1.1,49.6,14.3,65.7,588.0,13.5,8.9,6.6,23.8,49.7,Rider University,12th overall,1st round,Sacramento Kings,2008.0,6-11,"Lenape in Medford, New Jersey",Jason Thompson,Power Forward and Center,Right,250lb,3153704.64
thompkl01,"February 8, 1990","Los Angeles, California",2.3,45.9,41.9,84.8,615.0,16.4,19.5,3.5,46.8,55.1,Washington State University,11th overall,1st round,Golden State Warriors,2011.0,6-7,"Santa Margarita Catholic in Rancho Santa Margarita, California",Klay Thompson,Shooting Guard,Right,215lb,8542292.14
thomptr01,"March 13, 1991","Toronto, Canada",0.9,51.9,0.0,61.0,562.0,15.4,9.2,8.6,40.0,51.9,University of Texas at Austin,4th overall,1st round,Cleveland Cavaliers,2011.0,6-10,"Findlay College Prep in Henderson, Nevada",Tristan Thompson,Power Forward and Center,Left Right,238lb,8989202.14
thornal01,"December 7, 1983","Perry, Georgia",1.2,45.2,29.3,74.7,296.0,12.3,11.9,4.2,6.1,46.5,Florida State University,14th overall,1st round,Los Angeles Clippers,2007.0,6-8,"Perry in Perry, Georgia",Al Thornton,Small Forward and Power Forward,Right,220lb,2035729.0
thornma01,"June 5, 1987","Baton Rouge, Louisiana",1.4,42.5,35.8,83.0,483.0,15.5,11.9,2.8,20.0,49.8,Louisiana State University,43rd overall,2nd round,Miami Heat,2009.0,6-4,"Tara in Baton Rouge, Louisiana",Marcus Thornton,Shooting Guard,Right,205lb,3902515.33
tinslja01,"February 28, 1978","Brooklyn, New York",6.1,39.3,29.9,71.6,547.0,13.6,8.5,2.9,17.2,43.7,Iowa State University,27th overall,1st round,Memphis Grizzlies,2001.0,6-3,"Samuel J. Tilden in Brooklyn, New York",Jamaal Tinsley,Point Guard,Right,195lb,3632791.45
tisdawa01,"June 9, 1964","Tulsa, Oklahoma",1.3,50.5,0.0,76.0,840.0,15.7,15.3,6.1,45.7,50.5,University of Oklahoma,2nd overall,1st round,Indiana Pacers,1985.0,6-9,"Booker T. Washington in Tulsa, Oklahoma",Wayman Tisdale,Power Forward,Left,240lb,2056000.0
tolbeto01,"October 16, 1965","Long Beach, California",0.9,46.0,29.6,71.6,312.0,10.5,6.5,4.0,6.6,46.8,"University of California, Irvine, University of Arizona",34th overall,2nd round,Charlotte Hornets,1988.0,6-7,"Artesia HS in Lakewood, California",Tom Tolbert,Power Forward and Small Forward,Right,235lb,440333.33
townska01,"November 15, 1995","Edison, New Jersey",2.6,53.7,39.2,83.6,323.0,25.0,22.3,11.9,45.4,57.5,University of Kentucky,1st overall,1st round,Minnesota Timberwolves,2015.0,7-0,"St. Joseph in Metuchen, New Jersey",Karl-Anthony Towns,Center,Right,248lb,5960200.0
traylro01,"February 1, 1977","Detroit, Michigan",0.7,47.4,16.7,57.7,438.0,14.5,4.8,3.7,13.3,47.5,University of Michigan,6th overall,1st round,Dallas Mavericks,1998.0,6-8,"Murray-Wright in Detroit, Michigan",Robert Traylor,Power Forward and Center,Right,284lb,1688700.71
trentga01,"September 22, 1974","Columbus, Ohio",1.0,50.1,8.0,64.3,506.0,15.9,8.6,4.5,23.2,50.1,Ohio University,11th overall,1st round,Milwaukee Bucks,1995.0,6-8,"Hamilton Township in Columbus, Ohio",Gary Trent,Small Forward and Power Forward and Center,Right,250lb,1267385.89
tuckepj01,"May 5, 1985","Raleigh, North Carolina",1.4,42.2,36.1,74.4,582.0,10.9,7.4,5.7,30.0,50.1,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006.0,6-6,"Enloe in Raleigh, North Carolina",P.J. Tucker,Small Forward and Shooting Guard and Power Forward,Right,245lb,3735605.86
turiaro01,"January 13, 1983","Le Robert, Martinique",1.3,53.3,0.0,63.6,473.0,13.8,4.7,3.7,19.2,53.3,Gonzaga University,37th overall,2nd round,Los Angeles Lakers,2005.0,6-10,"Institut National du Sport et de l'Education Physique in Paris, France",Ronny Turiaf,Center,Right,249lb,2509017.33
turnean01,"December 13, 1964","Memphis, Tennessee",3.1,42.2,23.7,76.4,170.0,12.0,4.5,1.5,1.8,43.2,University of Memphis,69th overall,3rd round,Los Angeles Lakers,1986.0,5-11,"Mitchell in Memphis, Tennessee",Andre Turner,Point Guard,Right,160lb,113750.0
turneev01,"October 27, 1988","Chicago, Illinois",3.5,43.5,29.6,78.1,686.0,12.0,9.9,4.7,20.5,45.6,Ohio State University,2nd overall,1st round,Philadelphia 76ers,2010.0,6-7,"St. Joseph in Westchester, Illinois",Evan Turner,Small Forward and Shooting Guard and Point Guard,Right,220lb,7718951.0
turnemy01,"March 24, 1996","Bedford, Texas",1.2,49.5,36.3,77.1,280.0,17.4,12.9,6.7,22.1,52.6,University of Texas at Austin,11th overall,1st round,Indiana Pacers,2015.0,6-11,"Trinity in Euless, Texas",Myles Turner,Center,Right,250lb,2463840.0
udohek01,"May 20, 1987","Edmond, Oklahoma",0.7,45.3,0.0,71.8,384.0,12.0,3.5,2.9,10.4,45.3,"University of Michigan, Baylor University",6th overall,1st round,Golden State Warriors,2010.0,6-10,"Sante Fe in Edmond, Oklahoma",Ekpe Udoh,Power Forward and Center,Right,245lb,3089252.0
vanexni01,"November 27, 1971","Kenosha, Wisconsin",6.6,40.5,35.7,79.4,880.0,15.8,14.4,2.9,55.9,47.1,"Trinity Valley Community College, University of Cincinnati",37th overall,2nd round,Los Angeles Lakers,1993.0,6-1,"Saint Joseph's in Kenosha, Wisconsin",Nick Van Exel,Shooting Guard and Point Guard,Left,170lb,5723759.0
vanhoke01,"October 23, 1975","Fullerton, California",1.6,44.3,36.1,83.5,575.0,16.8,16.0,6.8,41.7,48.2,University of Utah,2nd overall,1st round,Philadelphia 76ers,1997.0,6-10,"Diamond Bar in Diamond Bar, California",Keith Van Horn,Power Forward and Small Forward,Right,220lb,8886003.0
vasqugr01,"January 16, 1987","Caracas, Venezuela",4.8,41.8,34.9,81.7,401.0,13.7,9.0,2.5,12.6,48.0,University of Maryland,28th overall,1st round,Memphis Grizzlies,2010.0,6-6,"Montrose Christian School in Rockville, Maryland",Greivis Vasquez,Point Guard and Shooting Guard,Right,217lb,3262687.71
vaughja01,"February 11, 1975","Los Angeles, California",2.5,42.9,35.2,77.9,776.0,10.1,4.5,1.3,15.4,44.5,University of Kansas,27th overall,1st round,Utah Jazz,1997.0,6-1,"John Muir in Pasadena, California",Jacque Vaughn,Shooting Guard and Point Guard,Right,190lb,938307.5
vaughlo01,"February 27, 1968","Grand Rapids, Michigan",0.9,50.4,24.4,71.8,689.0,15.4,10.1,7.1,35.8,50.6,University of Michigan,13th overall,1st round,Los Angeles Clippers,1990.0,6-9,"East Kentwood in Kentwood, Michigan",Loy Vaught,Power Forward,Right,230lb,3058385.69
villach01,"August 24, 1984","Queens, New York",0.8,43.5,34.1,77.2,656.0,16.0,10.4,4.6,22.6,49.4,University of Connecticut,7th overall,1st round,Toronto Raptors,2005.0,6-11,"Blair Academy in Blairstown, New Jersey",Charlie Villanueva,Power Forward,Right,232lb,4688891.45
vincesa01,"May 18, 1963","Lansing, Michigan",3.9,44.9,18.2,86.3,396.0,14.1,7.8,2.1,10.9,45.2,Michigan State University,20th overall,1st round,Boston Celtics,1985.0,6-2,"Eastern in Lansing, Michigan",Sam Vincent,Point Guard and Shooting Guard,Right,185lb,767500.0
vonleno01,"August 24, 1995","Salem, Massachusetts",0.8,45.3,31.6,68.3,299.0,11.8,5.1,5.4,8.3,48.7,Indiana University,9th overall,1st round,Charlotte Hornets,2014.0,6-9,"New Hampton School in New Hampton, New Hampshire",Noah Vonleh,Power Forward,Right,250lb,2854628.25
voskuja01,"November 1, 1977","Tulsa, Oklahoma",0.5,48.7,33.3,71.4,450.0,10.8,4.0,3.4,11.6,48.8,University of Connecticut,33rd overall,2nd round,Chicago Bulls,2000.0,6-11,"Strake Jesuit College Prepatory in Houston, Texas",Jake Voskuhl,Center,Right,245lb,1369045.22
vucevni01,"October 24, 1990","Morges, Switzerland",2.4,50.2,33.2,74.1,536.0,20.3,15.7,10.1,41.7,51.4,University of Southern California,16th overall,1st round,Philadelphia 76ers,2011.0,7-0,"Stoneridge Preparatory School in Simi Valley, California",Nikola Vucevic,Center,Right,260lb,6172711.43
wadedw01,"January 17, 1982","Chicago, Illinois",5.4,48.0,29.3,76.5,1054.0,23.5,22.0,4.7,120.7,49.5,Marquette University,5th overall,1st round,Miami Heat,2003.0,6-4,"Richards in Oak Lawn, Illinois",Dwyane Wade,Point Guard and Shooting Guard,Right,220lb,12283940.5
wafervo01,"July 21, 1985","Homer, Louisiana",0.7,42.0,32.5,75.1,200.0,11.8,5.3,1.2,3.3,47.5,Florida State University,39th overall,2nd round,Los Angeles Lakers,2005.0,6-5,"Heritage Christian Academy in Cleveland, Texas",Von Wafer,Small Forward and Shooting Guard,Right,210lb,587158.6
waitedi01,"December 10, 1991","Philadelphia, Pennsylvania",2.8,41.2,34.7,69.2,409.0,12.0,13.2,2.7,8.7,46.8,Syracuse University,4th overall,1st round,Cleveland Cavaliers,2012.0,6-4,"Burlington Life Center Academy in Burlington, New Jersey",Dion Waiters,Shooting Guard,Right,215lb,5119878.33
walkean02,"August 12, 1976","Chicago, Illinois",3.5,41.4,32.5,63.3,893.0,16.0,17.5,7.7,38.1,46.1,University of Kentucky,6th overall,1st round,Boston Celtics,1996.0,6-8,"Mount Carmel in Chicago, Illinois",Antoine Walker,Power Forward,Right,224lb,8318616.54
walkebi01,"October 9, 1987","Huntington, West Virginia",0.8,44.6,36.9,76.0,181.0,10.8,6.0,2.2,5.0,55.6,Kansas State University,47th overall,2nd round,Washington Wizards,2008.0,6-6,"North College Hill in Cincinnati, Ohio",Henry Walker,Small Forward and Shooting Guard,Right,220lb,562086.25
walkeke02,"May 8, 1990","The Bronx, New York",5.5,41.8,35.7,83.5,605.0,19.3,19.8,3.8,48.5,48.2,University of Connecticut,9th overall,1st round,Charlotte Bobcats,2011.0,6-1,"Rice in New York, New York",Kemba Walker,Point Guard,Right,184lb,6675675.86
walkeke01,"August 18, 1964","Roberta, Georgia",0.7,48.5,20.6,74.9,448.0,11.9,7.0,4.0,17.9,48.7,University of Kentucky,5th overall,1st round,New York Knicks,1986.0,6-8,"Crawford County in Roberta, Georgia",Kenny Walker,Power Forward and Small Forward,Right,210lb,532000.0
walkesa01,"February 25, 1976","Columbus, Ohio",0.6,46.2,11.1,63.0,445.0,12.7,5.3,4.7,14.2,46.2,University of Louisville,9th overall,1st round,Dallas Mavericks,1996.0,6-9,"Whitehall in Columbus, Ohio",Samaki Walker,Power Forward and Center,Right,240lb,1597485.6
walljo01,"September 6, 1990","Raleigh, North Carolina",9.2,43.3,32.4,78.1,573.0,19.4,19.0,4.3,44.3,46.2,University of Kentucky,1st overall,1st round,Washington Wizards,2010.0,6-4,"Word of God Academy in Raleigh, North Carolina",John Wall,Point Guard,Right,210lb,11208733.12
wallage01,"July 23, 1982","Sylacauga, Alabama",2.1,46.9,31.2,70.9,832.0,16.3,11.9,5.8,59.7,49.6,University of Alabama,25th overall,1st round,Sacramento Kings,2001.0,6-7,"Childersburg in Childersburg, Alabama",Gerald Wallace,Small Forward and Power Forward,Right,215lb,6855040.87
wallajo01,"February 9, 1974","Rochester, New York",0.7,46.2,30.0,74.0,381.0,14.0,7.6,2.8,6.4,46.5,Syracuse University,18th overall,1st round,New York Knicks,1996.0,6-8,"Greece Athena in Rochester, New York",John Wallace,Small Forward,Right,225lb,1478971.29
wallara01,"September 17, 1974","Philadelphia, Pennsylvania",1.8,46.7,33.6,72.1,1109.0,17.0,14.4,6.7,105.1,50.7,University of North Carolina,4th overall,1st round,Washington Bullets,1995.0,6-10,"Simon Gratz in Philadelphia, Pennsylvania",Rasheed Wallace,Center and Power Forward,Right,225lb,9300622.41
princta02,"March 22, 1994","San Marcos, Texas",2.0,42.7,38.0,82.3,196.0,12.0,11.4,3.8,4.6,51.6,Baylor University,12th overall,1st round,Utah Jazz,2016.0,6-8,"Earl Warren in San Antonio, Texas",Taurean Prince,Small Forward,Right,220lb,2370420.0
waltere01,"March 12, 1970","Omaha, Nebraska",1.7,44.1,36.1,80.9,335.0,11.2,4.6,1.2,6.3,51.4,"Northwestern University, University of Kansas",16th overall,1st round,New Jersey Nets,1993.0,6-4,"Independence in San Jose, California",Rex Walters,Point Guard and Shooting Guard,Left,190lb,1057812.5
waltolu01,"March 28, 1980","San Diego, California",2.3,42.9,32.6,71.5,564.0,11.7,4.7,2.8,13.5,46.6,University of Arizona,32nd overall,2nd round,Los Angeles Lakers,2003.0,6-8,"University in San Diego, California",Luke Walton,Power Forward and Small Forward,Right,235lb,3390334.0
wardch01,"October 12, 1970","Thomasville, Georgia",4.0,40.8,36.4,77.1,630.0,13.8,6.3,2.6,33.0,50.2,Florida State University,26th overall,1st round,New York Knicks,1994.0,6-2,"Thomasville Central in Thomasville, Georgia",Charlie Ward,Point Guard,Right,190lb,2858375.0
warretj01,"September 5, 1993","Durham, North Carolina",1.1,49.7,34.0,76.6,261.0,16.2,14.4,4.1,13.0,52.2,North Carolina State University,14th overall,1st round,Phoenix Suns,2014.0,6-8,"Brewster Academy in Wolfeboro, New Hampshire",T.J. Warren,Small Forward,Right,215lb,2319012.75
warriha01,"July 8, 1982","Philadelphia, Pennsylvania",0.8,49.0,19.1,72.6,526.0,15.5,9.4,4.0,20.4,49.3,Syracuse University,19th overall,1st round,Memphis Grizzlies,2005.0,6-9,"Friends Central in Wynnewood, Pennsylvania",Hakim Warrick,Power Forward,Right,219lb,2653492.75
washipe01,"January 6, 1964","Brooklyn, New York",3.8,45.2,18.4,74.6,194.0,12.4,8.6,1.9,1.9,45.8,Syracuse University,13th overall,1st round,New Jersey Nets,1986.0,6-2,"Boys and Girls in Brooklyn, New York",Pearl Washington,Point Guard,Right,190lb,322500.0
watsoea01,"June 12, 1979","Kansas City, Kansas",4.4,41.1,32.4,70.3,878.0,12.1,6.4,2.3,19.2,46.0,"University of California, Los Angeles",40th overall,2nd round,Seattle SuperSonics,2001.0,6-1,"Washington in Kansas City, Kansas",Earl Watson,Point Guard,Right,195lb,3055077.07
weathcl01,"September 8, 1970","Crawford, Mississippi",1.5,47.1,19.6,74.3,915.0,15.6,11.5,7.5,58.4,47.2,University of Southern Mississippi,9th overall,1st round,Philadelphia 76ers,1992.0,6-6,"Motley in Columbus, Mississippi",Clarence Weatherspoon,Small Forward and Power Forward,Right,240lb,3719300.0
webbsp01,"July 13, 1963","Dallas, Texas",5.3,45.2,31.4,84.8,814.0,15.1,9.9,2.1,40.2,47.7,"Midland College, North Carolina State University",87th overall,4th round,Detroit Pistons,1985.0,5-6,"Wilmer-Hutchins in Dallas, Texas",Spud Webb,Point Guard,Right,133lb,932844.44
webbech01,"March 1, 1973","Detroit, Michigan",4.2,47.9,29.9,64.9,831.0,20.9,20.7,9.8,84.7,48.7,University of Michigan,1st overall,1st round,Orlando Magic,1993.0,6-9,"Detroit Country Day School in Beverly Hills, Michigan",Chris Webber,Center and Power Forward,Right,245lb,10484158.65
weemsso01,"July 8, 1986","West Memphis, Arkansas",1.4,46.5,28.3,70.2,183.0,10.1,6.5,2.2,0.0,48.0,University of Arkansas,39th overall,2nd round,Chicago Bulls,2008.0,6-6,"West Memphis in West Memphis, Arkansas",Sonny Weems,Shooting Guard and Small Forward,Right,205lb,1208230.75
wellsbo01,"September 28, 1976","Muncie, Indiana",2.1,46.0,32.7,69.7,591.0,16.1,12.1,4.6,29.4,47.9,Ball State University,11th overall,1st round,Detroit Pistons,1998.0,6-5,"Muncie Central in Muncie, Indiana",Bonzi Wells,Small Forward and Shooting Guard,Right,210lb,3948459.9
wennibi01,"April 26, 1963","Montreal, Canada",0.6,45.9,13.9,78.7,720.0,10.9,4.6,3.0,17.7,46.0,St. John's University,16th overall,1st round,Dallas Mavericks,1985.0,7-0,"Long Island Lutheran in Brookville, New York",Bill Wennington,Center,Right,245lb,718181.82
westda01,"August 29, 1980","Teaneck, New Jersey",2.2,49.5,26.5,81.7,1034.0,18.6,13.6,6.4,85.9,49.8,Xavier University,18th overall,1st round,New Orleans Hornets,2003.0,6-9,"Garner in Garner, North Carolina",David West,Small Forward and Center and Power Forward,Right,250lb,6146030.6
westde01,"July 26, 1983","Washington, District of Columbia",3.6,44.8,37.2,82.6,432.0,13.9,9.7,2.9,24.5,50.1,Saint Joseph's University,24th overall,1st round,Boston Celtics,2004.0,6-4,"Eleanor Roosevelt in Greenbelt, Maryland",Delonte West,Point Guard and Shooting Guard,Left,180lb,1803615.11
westdo01,"May 27, 1967","Altoona, Pennsylvania",1.9,48.1,19.1,80.1,676.0,11.5,9.6,2.5,17.7,48.4,Villanova University,38th overall,2nd round,Minnesota Timberwolves,1989.0,6-6,"Altoona Area in Altoona, Pennsylvania",Doug West,Shooting Guard,Right,200lb,1895000.0
westbru01,"November 12, 1988","Long Beach, California",8.4,43.4,30.8,80.1,821.0,23.7,23.0,7.0,96.9,46.5,"University of California, Los Angeles",4th overall,1st round,Seattle SuperSonics,2008.0,6-3,"Leuzinger in Lawndale, California",Russell Westbrook,Point Guard,Right,200lb,13224610.0
whiteja01,"February 19, 1976","St. Louis, Missouri",0.2,51.0,0.0,53.4,334.0,14.2,5.9,5.8,10.4,51.0,Georgetown University,43rd overall,2nd round,Washington Wizards,1998.0,6-9,"Cardinal Ritter in St. Louis, Missouri",Jahidi White,Power Forward and Center,Right,290lb,4244447.0
whitera01,"November 4, 1967","Shreveport, Louisiana",0.6,40.1,19.3,70.7,281.0,11.0,7.4,4.9,1.9,40.8,Louisiana Tech University,8th overall,1st round,Dallas Mavericks,1989.0,6-8,"Huntington in Shreveport, Louisiana",Randy White,Power Forward,Right,240lb,859250.0
whitero02,"June 28, 1980","Philadelphia, Pennsylvania",1.1,42.4,31.4,74.9,218.0,12.3,7.1,2.2,1.8,45.5,University of North Carolina at Charlotte,9th overall,1st round,Detroit Pistons,2001.0,6-9,"Newport School in Silver Spring, Maryland",Rodney White,Small Forward and Shooting Guard,Right,238lb,1814881.25
whiteha01,"June 13, 1989","Gastonia, North Carolina",0.6,57.4,22.2,59.3,343.0,24.1,13.4,11.4,36.8,57.5,Marshall University,33rd overall,2nd round,Sacramento Kings,2010.0,7-0,"The Patterson School in Patterson, North Carolina",Hassan Whiteside,Center,Right,265lb,8189352.83
whitnch01,"October 5, 1971","Hopkinsville, Kentucky",2.8,39.5,36.1,87.5,579.0,13.8,6.5,1.4,21.2,48.3,Clemson University,47th overall,2nd round,San Antonio Spurs,1993.0,6-0,"Christian County in Hopkinsville, Kentucky",Chris Whitney,Point Guard,Right,168lb,1419290.0
wiggian01,"February 23, 1995","Toronto, Canada",2.2,44.0,33.2,73.5,400.0,14.5,19.4,4.3,13.0,47.3,University of Kansas,1st overall,1st round,Cleveland Cavaliers,2014.0,6-8,"Huntington Prep in Huntington, West Virginia",Andrew Wiggins,Small Forward,Right,194lb,6212560.5
wilcoch01,"September 3, 1982","Raleigh, North Carolina",0.7,54.1,0.0,64.3,628.0,15.5,8.2,4.9,26.9,54.1,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002.0,6-10,"Enloe in Raleigh, North Carolina",Chris Wilcox,Center and Power Forward,Right,221lb,3533143.64
